//버전	//변수명	명칭	기본생성개수	최대곂침개수	1차아이템종류	2차아이템종류	3차아이템종류	아이템직업소속	소비불가	사용가능	사용성별	가격	내구력	마모도	경도	잡는형식	굽높이	장착위치	장착위치	파츠파일	제거될위치	기본부위무시	아이템레벨	희귀성	상점판매가능	로그남길것	상용화 판단	필요 아이템	필요 아이템종류	최소능력	최대능력	공격 속성	속성 공격력	회피율	블럭율	최소추가스킬	최대추가스킬	공격 스타일	무기종류	아이템1차공격순서	아이템2차공격순서	아이템3차공격순서	아이템4차공격순서	지속피해	최대장전개수	반동	장전시간	추가공격성공률	공격속도	타격시 반동	공격범위	적용확률	적용대상1	적용대상2	적용대상3	적용값1	적용값2	적용값3	적용변화값1	적용변화값2	적용변화값3	참조값 1	참조값 2	참조값 3	발동 마법	발동 레벨	마법 확률	필요MP	필요FP	학과필요레벨	선행스킬1	선행스킬레벨1	선행스킬2	선행스킬 레벨2	기술준비	기술 준비시간	기술 시전거리	원소이펙트	사용 효과(시전)	효과 2 (발사체)	"효과 3 (발동효과,타겟)"	효과 4 (유지효과)	"효과 5 (발동효과,시전자)"	사용 모션	유지시간	지속시간	발동대상	사용시기	마법범위	마법속성	참조스탯1	참조스탯2	참조타겟1	참조타겟2	참조수치1	참조수치2	기술속성	전기저항	불저항	바람저항	물저항	땅저항	악행	숙련레벨	최대숙련레벨	서브디파인위치	현재경험치	연속기술방식	비행속도	비행선회각(좌우)	비행선회각(상하)	비행제한레벨	비행연료충전량	가속연료충전량	팩당연료충전량	제한레벨1	반사광	공격음1(무기 타격음)	공격음2(무기 크리티컬)	아이콘파일	퀘스트 ID	텍스트 파일명	설명
//ver	//dwID	szName	dwNum	dwPackMax	dwItemKind1	dwItemKind2	dwItemKind3	dwItemJob	bPermanence	dwUseable	dwItemSex	dwCost	dwEndurance	nAbrasion	nHardness	dwHanded	dwHeelH	dwParts	dwPartsub	bPartFile	dwExclusive	dwBasePartsIgnore	dwItemLV	dwItemRare	dwShopAble	bLog	bCharged	dwLinkKindBullet 	dwLinkKind	dwAbilityMin	dwAbilityMax	eItemType	wItemEAtk	dwparry	dwblockRating	dwAddSkillMin	dwAddSkillMax	dwAtkStyle	dwWeaponType	dwItemAtkOrder1	dwItemAtkOrder2	dwItemAtkOrder3	dwItemAtkOrder4	tmContinuousPain	dwShellQuantity	dwRecoil	dwLoadingTime	nAdjHitRate	dwAttackSpeed	dwDmgShift	dwAttackRange	dwProbability	dwDestParam1	dwDestParam2	dwDestParam3	nAdjParamVal1	nAdjParamVal2	nAdjParamVal3	dwChgParamVal1	dwChgParamVal2	dwChgParamVal3	dwdestData1	dwdestData2	dwdestData3	dwactiveskill	dwactiveskillLv	dwactiveskillper	dwReqMp	dwRepFp	dwReqDisLV	dwReSkill1	dwReSkillLevel1	dwReSkill2	dwReSkillLevel2	dwSkillReadyType	dwSkillReady	dwSkillRange	dwSfxElemental	dwSfxObj	dwSfxObj2	dwSfxObj3	dwSfxObj4	dwSfxObj5	"dwUseMotion(01,02,03 번호 붙여 다음 동작연결)"	dwCircleTime	dwSkillTime	dwExeTarget	dwUseChance	dwSpellRegion	dwSpellType	dwReferStat1	dwReferStat2	dwReferTarget1	dwReferTarget2	dwReferValue1	dwReferValue2	dwSkillType	fItemResistElecricity	fItemResistFire	fItemResistWind	fItemResistWater	fItemResistEarth	nEvildoing	dwExpertLV	ExpertMax	dwSubDefine	dwExp	dwComboStyle	fFlightSpeed	fFlightLRAngle	fFlightTBAngle	dwFlightLimit	dwFFuelReMax	dwAFuelReMax	dwFuelRe	dwLimitLevel1	dwReflect	dwSndAttack1	dwSndAttack2	szIcon	dwQuestID	szTextFile	szComment
6	SI_BIGMUSCLE_STUNGROUP	IDS_PROPSKILL_TXT_000318	1	1	JTYPE_COMMON	JOB_VAGRANT	DIS_VAGRANT	JOB_VAGRANT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	2	=	=	=	0	0	=	=	XI_GEN_STUN	=	=	=	=	=	=	EXT_MAGIC	WUI_NOW	SRO_AROUND	ST_MAGIC	=	=	=	=	=	=	KT_MAGIC	0	0	0	0	0	=	1	5	SA_BIGMUSCLE_STUNGROUP_L01	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_MagSpekestone.DDS"""	0	""""""	IDS_PROPSKILL_TXT_000319
6	SI_KRRR_POISON	IDS_PROPSKILL_TXT_000320	1	1	JTYPE_COMMON	JOB_VAGRANT	DIS_VAGRANT	JOB_VAGRANT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_GEN_POSION	=	=	=	=	=	0	EXT_MAGIC	WUI_TARGETINGOBJ	SRO_DIRECT	=	=	=	=	=	=	=	KT_SKILL	0	0	0	0	0	=	1	10	SA_KRRR_POISON_L01	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_JstIntPoison.dds"""	0	""""""	IDS_PROPSKILL_TXT_000321
6	SI_KRRR_STUNGROUP	IDS_PROPSKILL_TXT_000322	1	1	JTYPE_COMMON	JOB_VAGRANT	DIS_VAGRANT	JOB_VAGRANT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	2	=	=	=	0	0	=	=	XI_GEN_STUN	=	=	=	=	=	=	EXT_MAGIC	WUI_NOW	SRO_AROUND	ST_MAGIC	=	=	=	=	=	=	KT_MAGIC	0	0	0	0	0	=	1	5	SA_KRRR_STUNGROUP_L01	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_MagSpekestone.DDS"""	0	""""""	IDS_PROPSKILL_TXT_000323
6	SI_MUSHMOOT_BERSERK	IDS_PROPSKILL_TXT_000324	1	1	JTYPE_COMMON	JOB_VAGRANT	DIS_VAGRANT	JOB_VAGRANT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	_NONE	0	0	0	=	=	AS_DIAGONAL	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	EXT_SELFCHGPARAMET	WUI_NOW	=	=	=	=	=	=	=	=	KT_SKILL	0	0	0	0	0	1	1	10	SA_MUSHMOOT_BERSERK_L01	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_BldSupBerser.dds"""	0	""""""	IDS_PROPSKILL_TXT_000325
6	SI_MUSHMOOT_WOODENSKIN	IDS_PROPSKILL_TXT_000326	1	1	JTYPE_COMMON	JOB_VAGRANT	DIS_VAGRANT	JOB_VAGRANT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_SHIELD	=	=	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	=	=	0	=	=	=	=	=	=	=	=	=	=	=	=	0	15	=	=	=	=	SR_AFTER	0	=	=	=	=	=	=	=	=	=	0	EXT_SELFCHGPARAMET	WUI_NOW	=	=	=	=	=	=	=	=	KT_SKILL	0	0	0	0	0	1	1	20	SA_MUSHMOOT_WOODENSKIN_L01	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_MerShieProtec.dds"""	0	""""""	IDS_PROPSKILL_TXT_000327
6	SI_GEN_BUFFBREAK	IDS_PROPSKILL_TXT_000328	1	1	JTYPE_COMMON	JOB_VAGRANT	DIS_VAGRANT	JOB_VAGRANT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	DST_CLEARBUFF	=	=	1	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	2	=	=	=	0	0	=	=	=	XI_GEN_RATE	=	=	MTI_MAG_WIND_CASTING03	=	=	EXT_MAGIC	WUI_TARGETINGOBJ	SRO_DIRECT	ST_MAGIC	=	=	=	=	=	=	KT_MAGIC	0	0	0	0	0	=	1	5	SA_GEN_BUFFBREAK_L01	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_MagSpekestone.DDS"""	0	""""""	IDS_PROPSKILL_TXT_000329
6	SI_GEN_BUFFBREAK_X	IDS_PROPSKILL_TXT_000330	1	1	JTYPE_COMMON	JOB_VAGRANT	DIS_VAGRANT	JOB_VAGRANT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	DST_CLEARBUFF	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	2	=	=	=	0	0	=	=	=	XI_GEN_RATE	=	=	MTI_MAG_WIND_CASTING03	=	=	EXT_MAGIC	WUI_TARGETINGOBJ	SRO_DIRECT	ST_MAGIC	=	=	=	=	=	=	KT_MAGIC	0	0	0	0	0	=	1	5	SA_GEN_BUFFBREAK_X_L01	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_MagSpekestone.DDS"""	0	""""""	IDS_PROPSKILL_TXT_000331
//																																																																																																																											
6	SI_GEN_TG_BUFF_01	IDS_PROPSKILL_TXT_000332	1	1	JTYPE_COMMON	JOB_VAGRANT	DIS_VAGRANT	JOB_VAGRANT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	=	=	XI_GEN_BLEEDING	=	=	=	=	=	=	EXT_SELFCHGPARAMET	WUI_NOW	=	=	=	=	=	=	=	=	KT_SKILL	0	0	0	0	0	1	1	1	SA_GEN_TG_BUFF_01_LV01	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_JstYoyBackst.dds"""	0	""""""	IDS_PROPSKILL_TXT_000333
6	SI_GEN_TG_BUFF_02	IDS_PROPSKILL_TXT_000332	1	1	JTYPE_COMMON	JOB_VAGRANT	DIS_VAGRANT	JOB_VAGRANT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	=	=	XI_GEN_BLEEDING	=	=	=	=	=	=	EXT_SELFCHGPARAMET	WUI_NOW	=	=	=	=	=	=	=	=	KT_SKILL	0	0	0	0	0	1	1	1	SA_GEN_TG_BUFF_02_LV01	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_JstYoyBackst.dds"""	0	""""""	IDS_PROPSKILL_TXT_000333
6	SI_GEN_TG_BUFF_03	IDS_PROPSKILL_TXT_000332	1	1	JTYPE_COMMON	JOB_VAGRANT	DIS_VAGRANT	JOB_VAGRANT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	=	=	XI_GEN_BLEEDING	=	=	=	=	=	=	EXT_SELFCHGPARAMET	WUI_NOW	=	=	=	=	=	=	=	=	KT_SKILL	0	0	0	0	0	1	1	1	SA_GEN_TG_BUFF_03_LV01	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""skill_JstYoyBackst.dds"""	0	""""""	IDS_PROPSKILL_TXT_000333
//																																																																																																																											
10	SI_BLD_HERO_DEFFENCE	IDS_PROPSKILL_TXT_000334	1	1	JTYPE_HERO	JOB_BLADE_HERO	DIS_MAGIC	JOB_BLADE_HERO	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	120	=	=	=	=	SR_BEFORE	15000	=	=	XI_SKILL_BLD_HERO_DEFENCE01	=	=	XI_SKILL_BLD_HERO_DEFENCE02	=	MTI_RAG_SUP_NATURE01	=	=	EXT_SELFCHGPARAMET	WUI_NOW	=	=	=	=	=	=	40	=	KT_SKILL	0	0	0	0	0	1	1	5	3839	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""Skill_RagDefence.dds"""	0	""""""	IDS_PROPSKILL_TXT_000335
10	SI_KNT_HERO_DRAWING	IDS_PROPSKILL_TXT_000336	1	1	JTYPE_HERO	JOB_KNIGHT_HERO	DIS_MAGIC	JOB_KNIGHT_HERO	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	120	=	=	=	=	SR_BEFORE	5000	=	=	XI_SKILL_KNT_HERO_DRAWING01	=	XI_SKILL_KNT_HERO_DRAWING02	=	=	MTI_KNT_SUP_CASTING01	=	=	EXT_ANOTHERWITH	WUI_TARGETINGOBJ	SRO_DIRECT	=	=	=	=	=	35	=	KT_MAGIC	0	0	0	0	0	=	1	5	3844	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""Skill_KntDrawing.dds"""	0	""""""	IDS_PROPSKILL_TXT_000337
10	SI_JST_HERO_SILENCE	IDS_PROPSKILL_TXT_000338	1	1	JTYPE_HERO	JOB_JESTER_HERO	DIS_MAGIC	JOB_JESTER_HERO	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	AR_HWAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	120	=	=	=	=	SR_BEFORE	6000	=	=	XI_SKILL_JST_HERO_SILENCE01	=	XI_SKILL_JST_HERO_SILENCE02	=	=	MTI_BLD_DOUBLE_CROSSSTRIKE01	=	=	EXT_ANOTHER	WUI_TARGETINGOBJ	SRO_DIRECT	=	=	=	=	=	35	=	KT_MAGIC	0	0	0	0	0	=	1	5	3849	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""Skill_BldSilence.dds"""	0	""""""	IDS_PROPSKILL_TXT_000339
10	SI_RAG_HERO_HAWKEYE	IDS_PROPSKILL_TXT_000340	1	1	JTYPE_HERO	JOB_RANGER_HERO	DIS_MAGIC	JOB_RANGER_HERO	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	120	=	=	=	=	SR_BEFORE	5000	=	=	XI_SKILL_RAG_HERO_HAWKEYE01	=	XI_SKILL_RAG_HERO_HAWKEYE02	=	=	MTI_RAG_SUP_NATURE01	=	=	EXT_SELFCHGPARAMET	WUI_NOW	=	=	=	=	=	=	40	=	KT_SKILL	0	0	0	0	0	1	1	5	3854	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""Skill_RagHawkeye.dds"""	0	""""""	IDS_PROPSKILL_TXT_000341
10	SI_ELE_HERO_CURSEMIND	IDS_PROPSKILL_TXT_000342	1	1	JTYPE_HERO	JOB_ELEMENTOR_HERO	DIS_MAGIC	JOB_ELEMENTOR_HERO	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	120	=	=	=	=	SR_BEFORE	2000	=	=	XI_SKILL_ELE_HERO_CURSEMIND01	=	XI_SKILL_ELE_HERO_CURSEMIND02	=	=	MTI_PSY_PSY_SQUARE01	=	=	EXT_ANOTHER	WUI_TARGETINGOBJ	SRO_DIRECT	=	=	=	=	=	40	=	KT_MAGIC	0	0	0	0	0	=	1	5	3859	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""Skill_PsyCursemind.dds"""	0	""""""	IDS_PROPSKILL_TXT_000343
10	SI_PSY_HERO_STONE	IDS_PROPSKILL_TXT_000344	1	1	JTYPE_HERO	JOB_PSYCHIKEEPER_HERO	DIS_MAGIC	JOB_PSYCHIKEEPER_HERO	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	AR_WAND	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	120	=	=	=	=	SR_BEFORE	2000	=	=	XI_SKILL_PSY_HERO_STONE01	=	=	XI_SKILL_PSY_HERO_STONE02	=	MTI_ELE_MULTI_CASTING01	=	=	EXT_ANOTHER	WUI_TARGETINGOBJ	SRO_DIRECT	=	=	=	=	=	40	=	KT_MAGIC	0	0	0	0	0	=	1	5	3864	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""Skill_EleStone.dds"""	0	""""""	IDS_PROPSKILL_TXT_000345
10	SI_BIL_HERO_DISENCHANT	IDS_PROPSKILL_TXT_000346	1	1	JTYPE_HERO	JOB_BILLPOSTER_HERO	DIS_MAGIC	JOB_BILLPOSTER_HERO	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	AR_FAR	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	120	=	=	=	=	=	2000	=	=	XI_SKILL_BIL_HERO_DISENCHANT01	=	XI_SKILL_BIL_HERO_DISENCHANT02	=	=	MTI_ASS_HEAL_CASTING01	=	=	EXT_MAGIC	WUI_TARGETINGOBJ	SRO_DIRECT	ST_MAGIC	=	=	=	=	40	=	KT_MAGIC	0	0	0	0	0	=	1	5	3869	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""Skill_BilDisenchant.dds"""	0	""""""	IDS_PROPSKILL_TXT_000347
10	SI_RIG_HERO_RETURN	IDS_PROPSKILL_TXT_000348	1	1	JTYPE_HERO	JOB_RINGMASTER_HERO	DIS_MAGIC	JOB_RINGMASTER_HERO	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	120	=	=	=	=	SR_AFTER	20000	=	=	XI_SKILL_RIG_HERO_RETURN01	=	XI_SKILL_RIG_HERO_RETURN01	=	=	MTI_RIN_HEAL_CASTING01	=	=	EXT_SELFCHGPARAMET	WUI_NOW	=	=	=	=	=	=	35	=	KT_MAGIC	0	0	0	0	0	1	1	5	3874	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""Skill_JstReturn.dds.dds"""	0	""""""	IDS_PROPSKILL_TXT_000349
//																																																																																																																											
6	SI_GEN_BURN	IDS_PROPSKILL_TXT_000350	1	1	JTYPE_COMMON	JOB_VAGRANT	DIS_VAGRANT	JOB_VAGRANT	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	5000	5000	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_GEN_BLEEDING	=	=	=	=	=	0	EXT_MAGIC	WUI_TARGETINGOBJ	SRO_DIRECT	=	=	=	=	=	=	=	KT_SKILL	0	0	0	0	0	=	1	1	SA_BURN_LV01	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""Skill_Burn.dds"""	0	""""""	IDS_PROPSKILL_TXT_000351

10	SI_BLD_MASTER_ONEHANDMASTER	IDS_PROPSKILL_TXT_000352	1	1	JTYPE_MASTER	JOB_BLADE_MASTER	DIS_MAGIC	JOB_BLADE_MASTER	=	=	=	=	=	=	=	HD_DUAL	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	60	=	=	=	=	SR_BEFORE	5000	=	=	XI_SKILL_BLD_MASTER_ONEHANDMASTER01	=	XI_SKILL_BLD_MASTER_ONEHANDMASTER02	=	=	MTI_MER_SHIELD_PANBARRIER	=	=	EXT_SELFCHGPARAMET	WUI_NOW	=	=	=	=	=	=	=	=	KT_SKILL	0	0	0	0	0	1	1	5	3880	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""Skill_BldOnehandmaster.dds"""	0	""""""	IDS_PROPSKILL_TXT_000353
10	SI_KNT_MASTER_TWOHANDMASTER	IDS_PROPSKILL_TXT_000354	1	1	JTYPE_MASTER	JOB_KNIGHT_MASTER	DIS_MAGIC	JOB_KNIGHT_MASTER	=	=	=	=	=	=	=	HD_TWO	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	60	=	=	=	=	SR_BEFORE	5000	=	=	XI_SKILL_KNT_MASTER_TWOHANDMASTER01	=	XI_SKILL_KNT_MASTER_TWOHANDMASTER02	=	=	MTI_KNT_SUP_CASTING01	=	=	EXT_SELFCHGPARAMET	WUI_NOW	=	=	=	=	=	=	=	=	KT_SKILL	0	0	0	0	0	1	1	5	3885	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""Skill_KntTwoehandmaster.dds"""	0	""""""	IDS_PROPSKILL_TXT_000355
10	SI_JST_MASTER_YOYOMASTER	IDS_PROPSKILL_TXT_000356	1	1	JTYPE_MASTER	JOB_JESTER_MASTER	DIS_MAGIC	JOB_JESTER_MASTER	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_YOYO	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	60	=	=	=	=	SR_BEFORE	5000	=	=	XI_SKILL_JST_MASTER_YOYOMASTER01	=	XI_SKILL_JST_MASTER_YOYOMASTER02	=	=	MTI_JST_SUP_CRITICALSWING01	=	=	EXT_SELFCHGPARAMET	WUI_NOW	=	=	=	=	=	=	=	=	KT_SKILL	0	0	0	0	0	1	1	5	3890	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""Skill_JstYoyomaster.dds"""	0	""""""	IDS_PROPSKILL_TXT_000357
10	SI_RAG_MASTER_BOWMASTER	IDS_PROPSKILL_TXT_000358	1	1	JTYPE_MASTER	JOB_RANGER_MASTER	DIS_MAGIC	JOB_RANGER_MASTER	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_BOW	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	60	=	=	=	=	SR_BEFORE	5000	=	=	XI_SKILL_RAG_MASTER_BOWMASTER01	=	XI_SKILL_RAG_MASTER_BOWMASTER02	=	=	MTI_RAG_SUP_NATURE01	=	=	EXT_SELFCHGPARAMET	WUI_NOW	=	=	=	=	=	=	=	=	KT_SKILL	0	0	0	0	0	1	1	5	3895	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""Skill_RagBowmaster.dds"""	0	""""""	IDS_PROPSKILL_TXT_000359
10	SI_ELE_MASTER_INTMASTER	IDS_PROPSKILL_TXT_000360	1	1	JTYPE_MASTER	JOB_ELEMENTOR_MASTER	DIS_MAGIC	JOB_ELEMENTOR_MASTER	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	60	=	=	=	=	SR_BEFORE	5000	=	=	XI_SKILL_ELE_MASTER_INTMASTER01	=	XI_SKILL_ELE_MASTER_INTMASTER02	=	=	MTI_ASS_HEAL_CASTING01	=	=	EXT_SELFCHGPARAMET	WUI_NOW	=	=	DST_INT	=	RT_TIME	=	20000	=	KT_MAGIC	0	0	0	0	0	1	1	5	3900	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""Skill_MagIntmaster.dds"""	0	""""""	IDS_PROPSKILL_TXT_000361
10	SI_PSY_MASTER_INTMASTER	IDS_PROPSKILL_TXT_000362	1	1	JTYPE_MASTER	JOB_PSYCHIKEEPER_MASTER	DIS_MAGIC	JOB_PSYCHIKEEPER_MASTER	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	60	=	=	=	=	SR_BEFORE	5000	=	=	XI_SKILL_PSY_MASTER_INTMASTER01	=	XI_SKILL_PSY_MASTER_INTMASTER02	=	=	MTI_ASS_HEAL_CASTING01	=	=	EXT_SELFCHGPARAMET	WUI_NOW	=	=	DST_INT	=	RT_TIME	=	20000	=	KT_MAGIC	0	0	0	0	0	1	1	5	3905	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""Skill_MagIntmaster.dds"""	0	""""""	IDS_PROPSKILL_TXT_000363
10	SI_BIL_MASTER_KNUCKLEMASTER	IDS_PROPSKILL_TXT_000364	1	1	JTYPE_MASTER	JOB_BILLPOSTER_MASTER	DIS_MAGIC	JOB_BILLPOSTER_MASTER	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	IK3_KNUCKLEHAMMER	0	0	_NONE	0	0	0	=	=	=	WT_EQUIP	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	60	=	=	=	=	SR_BEFORE	5000	=	=	XI_SKILL_BIL_MASTER_KNUCKLEMASTER01	=	XI_SKILL_BIL_MASTER_KNUCKLEMASTER02	=	=	MTI_BIL_KNU_BELIALSMESHING01	=	=	EXT_SELFCHGPARAMET	WUI_NOW	=	=	=	=	=	=	=	=	KT_SKILL	0	0	0	0	0	1	1	5	3910	1	CT_GENERAL	=	=	=	=	=	=	=	=	=	=	=	"""Skill_BilKnucklemaster.dds"""	0	""""""	IDS_PROPSKILL_TXT_000365
